"OS_NAME,PT_NAME,Timebase,Derivation,Timestamp,Value,Manual"
"CHAPELIZ,RAIN_G,5M,VAL,08:20 11-SEP-2011,0.200000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:15 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:10 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:05 11-SEP-2011,0.200000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:00 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:55 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:50 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:45 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:40 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:35 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:30 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:25 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:20 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:15 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:10 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:05 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:00 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:55 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:50 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:45 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:40 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:35 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:30 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:25 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:20 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:15 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:10 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:05 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:00 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:55 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:50 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:45 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:40 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:35 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:30 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:25 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:20 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:15 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:10 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:05 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,05:00 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:55 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:50 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:45 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:40 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:35 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:30 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:25 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:20 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:15 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:10 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:05 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,04:00 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:55 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:50 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:45 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:40 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:35 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:30 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:25 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:20 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:15 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:10 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:05 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,03:00 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:55 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:50 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:45 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:40 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:35 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:30 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:25 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:20 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:15 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:10 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:05 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,02:00 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:55 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:50 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:45 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:40 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:35 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:30 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:25 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:20 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:15 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:10 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:05 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,01:00 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:55 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:50 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:45 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:40 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:35 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:30 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:25 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:20 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:15 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:10 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:05 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,00:00 11-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,23:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,22:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,21:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,20:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,19:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,18:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,17:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,16:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,15:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,14:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,13:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,12:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,11:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,10:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,09:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:15 10-SEP-2011,0.200000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:10 10-SEP-2011,0.200000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,08:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:25 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:15 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,07:00 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:55 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:50 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:45 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:40 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:35 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:30 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:25 10-SEP-2011,0.200000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:20 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:15 10-SEP-2011,0.200000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:10 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:05 10-SEP-2011,0.000000,"
"CHAPELIZ,RAIN_G,5M,VAL,06:00 10-SEP-2011,0.000000,"
